last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,kitchen_area
3200000.0,33.7,2018-04-01T00:00:00,1,2.55,9.0,19.2,4,7.0
3890000.0,40.6,2019-04-06T00:00:00,1,2.65,12.0,20.0,12,10.6
5500000.0,44.0,2018-08-20T00:00:00,1,2.5,9.0,25.0,8,7.0
650000.0,34.4,2017-09-25T00:00:00,1,,5.0,19.1,2,6.7
8549000.0,73.0,2017-07-12T00:00:00,2,,19.0,35.2,12,15.9
5600000.0,83.3,2018-01-08T00:00:00,4,2.7,9.0,47.999996,7,8.7
5900000.0,39.0,2019-03-01T00:00:00,1,,5.0,16.0,3,14.0
13000000.0,104.8,2017-06-16T00:00:00,3,,25.0,50.0,13,16.0
12000000.0,110.0,2016-06-24T00:00:00,4,3.34,5.0,64.0,5,10.0
1280000.0,47.0,2017-08-29T00:00:00,2,,5.0,28.0,5,6.0
4500000.0,41.0,2018-08-28T00:00:00,1,,19.0,20.0,12,11.0
3075000.0,30.6,2018-06-28T00:00:00,1,2.5,9.0,17.7,6,6.2
2980000.0,31.2,2018-07-03T00:00:00,1,2.6,5.0,,1,
17200000.0,102.0,2017-08-10T00:00:00,3,3.0,10.0,,5,39.0
3600000.0,39.0,2019-01-28T00:00:00,1,,7.0,18.5,6,8.3
23000000.0,160.0,2017-07-29T00:00:00,4,,7.0,,5,
54000000.0,300.0,2019-03-21T00:00:00,6,3.0,5.0,170.0,5,20.0
4500000.0,48.7,2019-03-24T00:00:00,4,,5.0,34.7,5,6.0
4600000.0,49.9,2018-03-26T00:00:00,2,2.55,9.0,30.9,8,6.0
3800000.0,41.0,2016-09-26T00:00:00,1,,10.0,19.0,4,11.0
4730000.0,45.0,2017-06-22T00:00:00,2,,5.0,25.0,4,7.0
9150000.0,72.0,2018-12-18T00:00:00,3,2.5,4.0,61.0,1,10.0
4800000.0,46.0,2018-08-29T00:00:00,2,2.5,9.0,28.4,9,7.0
8900000.0,46.0,2017-06-15T00:00:00,1,2.65,17.0,20.0,4,13.0
5200000.0,60.0,2017-11-21T00:00:00,3,2.67,9.0,37.8,2,6.8
1999999.0,30.0,2018-02-12T00:00:00,1,,17.0,,9,
5850000.0,62.8,2017-12-11T00:00:00,2,,19.0,32.71,11,12.86
23000000.0,107.0,2016-04-21T00:00:00,3,3.0,13.0,31.0,11,45.0
11700000.0,75.0,2016-09-13T00:00:00,2,3.2,5.0,27.4,4,24.6
1170000.0,41.0,2019-04-02T00:00:00,2,2.5,5.0,24.7,4,6.0
11500000.0,142.0,2016-04-04T00:00:00,3,3.2,5.0,80.0,4,25.0
2600000.0,32.0,2018-06-17T00:00:00,1,2.5,5.0,18.0,5,5.5
3500000.0,70.7,2016-01-19T00:00:00,2,,9.0,35.9,2,10.4
2900000.0,45.5,2019-03-06T00:00:00,2,2.7,2.0,25.0,1,9.0
6400000.0,55.9,2017-04-27T00:00:00,1,,17.0,29.2,11,9.3
9900000.0,100.9,2019-04-08T00:00:00,3,,35.0,53.4,22,13.4
5800000.0,60.6,2015-07-08T00:00:00,2,,25.0,32.9,6,9.8
4980000.0,62.9,2017-12-22T00:00:00,3,2.6,9.0,39.9,6,10.2
4350000.0,58.0,2016-10-05T00:00:00,2,,27.0,28.0,16,15.0
18055216.0,118.0,2016-10-12T00:00:00,4,,12.0,70.0,5,11.0
8700000.0,63.5,2018-02-20T00:00:00,2,,15.0,38.0,13,11.4
2550000.0,42.0,2016-07-02T00:00:00,2,2.7,5.0,26.0,1,6.0
3500000.0,33.0,2018-09-05T00:00:00,1,2.6,27.0,16.0,18,9.0
1190000.0,60.0,2017-12-28T00:00:00,3,,5.0,,4,
9250000.0,90.0,2018-12-23T00:00:00,3,2.8,22.0,49.0,16,15.0
3600000.0,40.0,2018-02-26T00:00:00,1,,4.0,,1,
6790000.0,66.9,2017-10-15T00:00:00,3,2.67,12.0,41.3,3,10.7
3200000.0,31.1,2018-07-17T00:00:00,1,2.55,5.0,18.0,2,
3600000.0,50.0,2018-09-07T00:00:00,2,3.0,9.0,40.0,7,8.0
4300000.0,33.0,2017-12-12T00:00:00,1,2.6,19.0,16.0,8,8.0
8500000.0,86.8,2018-10-19T00:00:00,3,,15.0,49.8,10,18.8
3150000.0,29.0,2017-06-08T00:00:00,1,2.6,9.0,15.0,1,7.0
67000000.0,172.0,2016-05-13T00:00:00,4,,8.0,101.0,7,17.0
3230000.0,41.1,2018-01-13T00:00:00,1,2.54,5.0,26.4,2,5.1
8690000.0,60.0,2018-12-09T00:00:00,2,2.8,11.0,30.0,11,13.0
4450000.0,45.0,2018-04-02T00:00:00,2,2.5,9.0,27.0,6,7.0
4500000.0,45.0,2018-03-14T00:00:00,2,2.5,9.0,28.0,2,7.0
4950000.0,55.4,2018-03-07T00:00:00,2,,23.0,36.9,12,11.3
3250000.0,32.5,2018-08-23T00:00:00,1,,21.0,16.0,6,8.8
3200000.0,34.0,2018-07-14T00:00:00,1,,10.0,19.0,1,7.0
7600000.0,55.0,2018-07-23T00:00:00,2,3.0,5.0,33.0,2,9.0
10398000.0,56.7,2019-03-20T00:00:00,1,3.6,3.0,33.7,1,11.4
5800000.0,65.7,2019-01-28T00:00:00,3,2.5,9.0,48.5,8,6.2
4050000.0,50.0,2017-04-04T00:00:00,2,,9.0,21.0,6,8.0
6100000.0,44.5,2018-03-29T00:00:00,1,,11.0,22.0,7,10.2
850000.0,42.0,2018-08-14T00:00:00,2,2.5,5.0,31.0,4,6.0
13300000.0,133.0,2015-02-11T00:00:00,4,3.0,5.0,58.0,2,45.0
3310000.0,56.0,2017-06-02T00:00:00,2,,5.0,31.0,5,
5000000.0,70.0,2016-07-13T00:00:00,3,,12.0,45.0,4,9.0
11640000.0,100.6,2016-04-21T00:00:00,3,,12.0,50.5,7,12.2
2670000.0,48.0,2017-11-05T00:00:00,2,2.6,5.0,30.0,2,6.0
6600000.0,62.0,2017-11-24T00:00:00,2,,5.0,38.0,2,7.5
3940000.0,41.0,2017-10-02T00:00:00,2,2.5,4.0,25.0,4,5.0
4000000.0,44.0,2017-06-10T00:00:00,2,,5.0,28.0,1,5.0
29849500.0,175.0,2018-12-17T00:00:00,3,,9.0,,8,
5000000.0,42.0,2019-03-29T00:00:00,1,2.5,5.0,27.7,4,5.7
11000000.0,97.0,2017-04-23T00:00:00,3,3.0,4.0,58.0,2,14.0
4100000.0,55.6,2018-09-08T00:00:00,3,2.51,5.0,37.8,1,5.1
2700000.0,30.2,2018-12-28T00:00:00,1,2.55,5.0,17.6,3,6.0
4300000.0,52.0,2017-07-21T00:00:00,3,,5.0,38.0,4,7.0
3995000.0,38.1,2018-02-12T00:00:00,1,2.7,17.0,18.1,2,9.9
7760000.0,58.3,2018-08-13T00:00:00,2,,18.0,,8,
6980000.0,59.0,2018-10-05T00:00:00,2,2.8,25.0,31.0,25,9.7
5150000.0,54.0,2017-08-23T00:00:00,2,2.52,10.0,30.0,1,9.0
4650000.0,42.3,2016-04-18T00:00:00,2,,8.0,26.6,4,5.5
2500000.0,38.3,2018-02-01T00:00:00,1,,10.0,16.0,10,9.4
2350000.0,26.0,2016-06-07T00:00:00,1,,24.0,17.0,19,
3300000.0,38.7,2017-08-28T00:00:00,1,2.65,12.0,,1,
2950000.0,32.0,2018-02-16T00:00:00,1,2.53,5.0,18.0,1,6.5
3700000.0,37.0,2017-07-10T00:00:00,1,,16.0,17.5,4,8.4
5250000.0,74.0,2016-04-20T00:00:00,3,2.6,10.0,40.0,3,13.3
8900000.0,50.6,2018-10-22T00:00:00,2,2.5,7.0,8.0,3,31.0
3000000.0,45.0,2016-09-01T00:00:00,2,,5.0,29.0,1,7.0
3400000.0,54.6,2014-12-10T00:00:00,2,2.5,5.0,29.7,1,8.5
5850000.0,75.0,2017-10-13T00:00:00,3,2.6,9.0,45.34,1,
3950000.0,65.8,2018-09-05T00:00:00,2,2.7,8.0,38.0,6,10.4
4290000.0,38.0,2018-11-20T00:00:00,1,,16.0,13.0,1,16.0
4800000.0,50.6,2019-01-11T00:00:00,2,2.6,12.0,30.7,7,7.0
2990000.0,38.41,2017-03-13T00:00:00,1,,23.0,19.95,5,9.8
1260000.0,62.8,2017-10-27T00:00:00,2,,2.0,39.0,1,7.3
2999000.0,42.0,2015-03-13T00:00:00,2,,9.0,25.0,9,7.0
4450000.0,46.0,2018-02-20T00:00:00,2,,25.0,27.0,3,9.5
6500000.0,65.0,2017-12-01T00:00:00,2,,3.0,36.0,2,8.0
7990000.0,102.3,2018-11-14T00:00:00,4,2.8,16.0,49.4,15,23.8
7300000.0,54.4,2019-04-30T00:00:00,2,2.75,24.0,30.2,14,8.8
3900000.0,47.6,2017-04-25T00:00:00,2,,9.0,28.3,2,7.0
1099000.0,44.0,2018-04-05T00:00:00,2,2.5,2.0,28.0,1,6.0
2050000.0,39.4,2018-02-03T00:00:00,1,2.6,5.0,17.1,4,8.2
2390000.0,45.1,2016-06-22T00:00:00,2,,5.0,29.7,4,6.0
8000000.0,67.1,2018-01-09T00:00:00,2,2.7,15.0,36.2,2,13.9
1500000.0,44.0,2017-12-07T00:00:00,2,,5.0,,1,
6150000.0,38.0,2019-03-13T00:00:00,1,2.8,16.0,17.3,9,10.4
2900000.0,47.5,2017-02-07T00:00:00,1,2.76,8.0,19.0,5,12.0
3700000.0,40.0,2016-03-19T00:00:00,2,,16.0,,13,18.0
7500000.0,98.0,2017-04-14T00:00:00,4,3.0,4.0,68.0,2,10.0
4250000.0,74.0,2016-03-15T00:00:00,3,2.5,5.0,43.0,4,8.5
4200000.0,50.0,2019-02-13T00:00:00,1,3.0,17.0,17.0,7,12.0
1700000.0,56.9,2018-12-12T00:00:00,3,3.0,2.0,42.8,2,4.6
3433500.0,35.0,2018-12-14T00:00:00,1,,25.0,15.0,12,10.0
3000000.0,38.1,2018-09-18T00:00:00,1,,9.0,19.4,1,8.4
124350000.0,248.7,2015-08-27T00:00:00,4,3.4,9.0,131.0,4,23.0
4390000.0,57.0,2015-09-23T00:00:00,3,2.6,9.0,40.8,2,6.1
4400000.0,45.9,2018-09-15T00:00:00,2,2.55,5.0,,5,
3900000.0,34.7,2019-04-20T00:00:00,1,,14.0,18.0,3,8.0
4300000.0,45.0,2019-04-19T00:00:00,2,2.55,5.0,32.0,2,6.0
6088000.0,83.37,2018-07-16T00:00:00,3,2.7,7.0,51.78,1,11.11
8245000.0,90.0,2017-05-04T00:00:00,3,2.65,16.0,53.0,16,11.5
1450000.0,48.0,2018-02-08T00:00:00,2,2.7,5.0,32.0,5,5.0
3550000.0,44.0,2017-11-01T00:00:00,2,,9.0,29.0,8,6.0
7700000.0,72.4,2018-06-20T00:00:00,2,,24.0,42.6,4,11.2
2800000.0,33.2,2016-06-05T00:00:00,1,2.55,9.0,19.0,3,5.4
3800000.0,46.39,2017-06-20T00:00:00,2,,5.0,29.83,4,6.47
6425000.0,55.0,2018-01-22T00:00:00,2,,19.0,,4,
3330000.0,41.0,2017-11-17T00:00:00,1,,12.0,19.2,1,14.0
5500000.0,44.1,2019-02-27T00:00:00,2,2.6,9.0,27.4,3,6.7
5100000.0,43.6,2018-09-27T00:00:00,1,2.75,20.0,16.6,18,13.2
6750000.0,63.2,2014-12-08T00:00:00,2,,18.0,37.2,8,10.2
19950000.0,96.0,2017-08-11T00:00:00,3,2.9,7.0,51.0,3,15.0
3316541.0,59.0,2017-12-15T00:00:00,2,,19.0,,6,
12000000.0,60.0,2018-07-07T00:00:00,2,,26.0,,25,
5250000.0,44.0,2017-09-12T00:00:00,1,2.7,18.0,16.0,13,12.0
3990000.0,56.6,2018-01-15T00:00:00,2,3.0,12.0,29.0,10,8.8
12700000.0,87.0,2015-09-18T00:00:00,2,3.1,3.0,57.0,3,9.0
11080008.0,75.1,2018-12-30T00:00:00,2,3.0,19.0,33.03,14,
4300000.0,46.0,2017-11-22T00:00:00,2,2.5,9.0,29.0,8,6.3
8100000.0,51.0,2019-01-03T00:00:00,2,3.0,6.0,33.0,3,8.9
13000000.0,75.4,2017-10-13T00:00:00,2,2.5,5.0,37.0,5,17.0
4500000.0,53.0,2016-11-22T00:00:00,2,2.57,10.0,31.0,7,9.0
4178000.0,49.0,2017-08-07T00:00:00,4,2.5,5.0,38.0,1,6.4
4100000.0,35.2,2016-03-01T00:00:00,1,2.8,17.0,18.5,1,8.5
4850000.0,56.0,2019-04-08T00:00:00,3,2.5,5.0,41.0,2,5.1
5980000.0,45.0,2019-02-09T00:00:00,2,2.55,9.0,28.0,2,7.0
4900000.0,74.1,2017-04-21T00:00:00,3,,4.0,47.6,2,8.3
3000000.0,32.1,2016-01-12T00:00:00,1,2.56,5.0,16.0,3,8.8
8900000.0,68.5,2019-04-19T00:00:00,2,2.77,24.0,34.0,11,16.2
3300000.0,32.0,2017-04-21T00:00:00,1,2.5,9.0,16.0,9,8.0
5150000.0,57.0,2018-06-14T00:00:00,2,,9.0,26.2,7,12.8
650000.0,32.0,2016-06-12T00:00:00,1,,5.0,18.0,5,6.5
3000000.0,31.1,2017-02-14T00:00:00,1,,5.0,17.2,2,6.0
3450000.0,62.0,2018-01-01T00:00:00,2,2.75,18.0,33.0,11,10.0
6990000.0,47.0,2019-03-21T00:00:00,1,2.8,8.0,18.0,2,18.0
3500000.0,60.5,2017-09-13T00:00:00,2,,3.0,35.0,1,8.5
5300000.0,49.0,2018-07-19T00:00:00,2,2.6,4.0,29.0,4,13.0
1600000.0,31.3,2018-03-26T00:00:00,1,2.5,5.0,17.6,2,5.7
15000000.0,135.0,2017-03-24T00:00:00,4,2.7,5.0,85.0,2,19.0
5150000.0,61.5,2019-04-22T00:00:00,3,2.54,9.0,44.6,4,6.3
4900000.0,49.0,2018-02-01T00:00:00,2,3.0,5.0,29.0,1,8.0
4325000.0,32.6,2019-04-16T00:00:00,1,,26.0,16.1,8,7.3
6200000.0,72.0,2017-08-03T00:00:00,3,,25.0,41.5,7,10.0
3200000.0,31.0,2017-02-13T00:00:00,1,2.75,22.0,15.0,6,9.0
3750000.0,48.0,2018-07-20T00:00:00,2,2.7,9.0,32.0,4,7.0
6400000.0,46.0,2016-03-22T00:00:00,1,,16.0,18.0,6,12.0
3650000.0,48.8,2017-06-24T00:00:00,4,2.5,5.0,37.0,1,5.2
8300000.0,84.7,2017-11-11T00:00:00,3,,14.0,49.9,3,11.3
5500000.0,60.8,2017-11-02T00:00:00,3,,5.0,36.5,5,8.3
4100000.0,36.0,2018-10-14T00:00:00,1,2.5,5.0,18.0,2,15.0
32000000.0,169.5,2016-10-24T00:00:00,4,,18.0,81.6,9,39.1
26000000.0,211.0,2018-11-26T00:00:00,6,,6.0,151.6,5,27.0
9700000.0,85.2,2018-08-04T00:00:00,2,,8.0,38.0,2,41.1
2300000.0,48.0,2018-03-04T00:00:00,2,,5.0,28.6,2,7.4
6000000.0,58.0,2016-05-16T00:00:00,2,3.0,5.0,36.0,5,9.0
37000000.0,123.0,2017-11-18T00:00:00,3,3.0,7.0,97.0,5,15.0
7000000.0,34.7,2018-09-23T00:00:00,1,2.7,9.0,19.8,3,6.0
4350000.0,43.0,2017-08-30T00:00:00,1,2.65,16.0,20.0,11,10.0
5000000.0,46.1,2019-03-04T00:00:00,1,2.8,14.0,19.5,7,13.1
4920000.0,41.0,2018-08-17T00:00:00,1,2.75,22.0,22.0,4,11.0
7500000.0,68.1,2015-04-09T00:00:00,3,,5.0,41.7,5,14.4
4600000.0,44.5,2018-10-16T00:00:00,2,2.5,9.0,28.0,8,6.5
13300000.0,128.0,2016-09-01T00:00:00,4,2.5,5.0,81.0,3,20.0
9300000.0,70.0,2018-08-01T00:00:00,2,2.9,4.0,39.7,3,10.2
6500000.0,69.6,2017-12-20T00:00:00,3,,12.0,41.7,5,10.8
4390000.0,40.0,2016-12-12T00:00:00,1,2.7,24.0,18.6,3,11.5
9500000.0,100.0,2017-07-21T00:00:00,3,3.5,4.0,60.0,2,20.0
3080000.0,31.0,2016-09-28T00:00:00,1,2.5,5.0,17.5,1,6.0
3999999.0,60.0,2018-02-07T00:00:00,2,2.6,10.0,32.6,7,11.0
4190000.0,27.0,2018-07-06T00:00:00,1,2.5,10.0,16.0,6,5.0
7350000.0,70.0,2018-09-24T00:00:00,2,3.0,9.0,38.0,7,12.0
3100000.0,32.0,2017-11-06T00:00:00,1,2.5,5.0,18.0,2,6.0
4500000.0,45.3,2019-04-23T00:00:00,2,,9.0,,5,6.3
1380000.0,40.8,2017-10-15T00:00:00,2,,4.0,28.8,1,6.0
3300000.0,31.2,2018-02-03T00:00:00,1,2.5,9.0,18.0,1,8.4
18000000.0,121.0,2016-03-03T00:00:00,4,,16.0,73.0,7,16.0
2780000.0,38.1,2017-01-24T00:00:00,1,,23.0,16.0,16,10.0
3750000.0,52.1,2016-07-12T00:00:00,3,,14.0,44.4,9,6.0
9500000.0,145.0,2018-09-24T00:00:00,5,2.9,3.0,64.0,3,22.0
2568000.0,37.0,2017-11-09T00:00:00,1,,23.0,17.0,7,10.0
3450000.0,32.0,2018-01-22T00:00:00,1,,5.0,18.0,4,5.6
6690000.0,54.0,2018-09-10T00:00:00,2,,24.0,30.0,18,11.0
2050000.0,28.16,2018-03-01T00:00:00,0,,12.0,18.44,5,
2790000.0,31.5,2017-05-12T00:00:00,1,,4.0,18.0,4,6.5
2100000.0,42.0,2018-12-10T00:00:00,1,2.5,5.0,17.1,2,8.0
2800000.0,61.0,2017-04-25T00:00:00,3,,5.0,45.0,1,6.0
3899999.0,34.25,2018-09-25T00:00:00,1,,25.0,14.38,8,8.12
1730000.0,44.1,2017-09-25T00:00:00,2,2.5,5.0,27.9,1,5.4
4700000.0,38.0,2017-12-10T00:00:00,1,2.75,16.0,15.0,11,11.0
5100000.0,85.0,2017-06-01T00:00:00,3,,3.0,52.0,3,8.0
3500000.0,43.2,2018-11-11T00:00:00,2,,4.0,,2,
5200000.0,39.0,2017-10-03T00:00:00,1,2.6,24.0,17.0,11,10.5
4290000.0,42.0,2018-04-05T00:00:00,1,2.55,16.0,16.9,16,9.9
2800000.0,31.3,2017-05-16T00:00:00,1,2.54,7.0,17.8,2,5.8
3800000.0,40.0,2017-08-07T00:00:00,1,2.75,12.0,20.0,10,8.5
4180000.0,50.0,2017-04-10T00:00:00,2,3.0,3.0,27.6,2,6.4
17667280.0,112.0,2017-08-23T00:00:00,2,,9.0,,5,
57906000.0,177.9,2016-06-11T00:00:00,4,,8.0,99.21,4,16.92
2500000.0,37.0,2019-03-07T00:00:00,1,2.6,12.0,19.3,12,10.3
5800000.0,58.1,2018-08-21T00:00:00,3,2.54,9.0,37.5,3,7.0
18200000.0,152.0,2015-06-18T00:00:00,5,3.7,5.0,112.0,4,15.0
3800000.0,61.0,2018-02-10T00:00:00,2,,15.0,,4,
4050000.0,41.8,2017-03-10T00:00:00,2,2.5,5.0,27.1,1,5.4
5799000.0,44.0,2017-11-30T00:00:00,1,,11.0,20.0,10,10.0
4350000.0,74.1,2018-03-12T00:00:00,3,2.7,10.0,43.1,2,8.1
9600000.0,85.0,2017-09-12T00:00:00,3,2.73,3.0,49.6,2,9.0
2664000.0,34.0,2018-01-01T00:00:00,1,,12.0,,9,
4250000.0,60.8,2018-12-08T00:00:00,2,2.7,6.0,30.0,2,12.0
3850000.0,62.0,2016-06-01T00:00:00,2,2.7,16.0,32.0,5,12.0
2500000.0,45.0,2017-10-31T00:00:00,2,2.5,5.0,30.0,3,5.5
2500000.0,58.3,2018-07-31T00:00:00,2,2.5,5.0,32.0,2,9.0
3850000.0,47.0,2019-01-02T00:00:00,2,2.5,5.0,28.0,3,7.0
4500000.0,61.0,2016-06-28T00:00:00,3,,3.0,40.0,1,
4400000.0,44.0,2017-11-22T00:00:00,2,,9.0,27.0,8,6.0
29800000.0,158.0,2017-11-09T00:00:00,3,3.0,15.0,,14,15.0
3450000.0,34.4,2017-11-08T00:00:00,1,2.54,9.0,19.0,5,7.0
3300000.0,43.3,2019-02-09T00:00:00,2,2.5,5.0,24.1,1,8.2
2700000.0,49.7,2015-03-31T00:00:00,2,2.57,2.0,25.7,1,9.0
8200000.0,73.0,2018-11-07T00:00:00,3,2.55,10.0,47.0,4,9.0
12700000.0,150.0,2017-05-25T00:00:00,5,3.35,5.0,113.0,2,12.0
3050000.0,31.0,2017-04-08T00:00:00,1,2.75,23.0,20.0,8,
4100000.0,45.0,2015-12-05T00:00:00,1,2.6,5.0,18.9,3,10.2
10510000.0,95.8,2018-04-26T00:00:00,4,2.8,5.0,65.0,4,13.0
3250000.0,31.0,2016-06-18T00:00:00,1,,5.0,18.0,4,6.0
2950000.0,35.6,2018-08-03T00:00:00,1,,10.0,18.2,4,8.0
11730000.0,90.0,2018-03-23T00:00:00,3,,19.0,56.0,12,17.0
2800000.0,44.0,2018-10-19T00:00:00,2,2.5,5.0,27.8,2,7.4
5000000.0,34.0,2018-11-09T00:00:00,1,2.6,25.0,18.0,13,10.0
55000000.0,222.0,2018-02-16T00:00:00,4,3.2,5.0,159.9,5,30.6
3199000.0,26.2,2019-04-17T00:00:00,1,2.5,9.0,16.6,1,4.0
5500000.0,51.0,2019-04-22T00:00:00,2,2.5,9.0,31.9,5,8.7
4950000.0,55.0,2017-06-08T00:00:00,1,,5.0,24.7,1,6.7
5000000.0,66.2,2017-11-15T00:00:00,3,3.0,5.0,53.0,2,7.0
4950000.0,38.5,2017-07-02T00:00:00,1,,11.0,16.7,9,9.3
4999000.0,58.0,2017-06-02T00:00:00,2,,5.0,35.0,2,10.0
4990000.0,63.3,2018-02-01T00:00:00,3,,9.0,35.3,9,9.9
7400000.0,84.2,2018-02-01T00:00:00,4,2.5,5.0,60.4,2,8.0
2690000.0,29.8,2017-09-20T00:00:00,1,2.5,5.0,17.0,1,6.0
4500000.0,67.3,2017-06-20T00:00:00,3,2.5,5.0,48.8,3,6.2
3250000.0,30.8,2015-11-08T00:00:00,1,,9.0,17.8,5,6.3
4900000.0,45.98,2017-09-27T00:00:00,2,,20.0,14.0,13,19.0
3700000.0,42.0,2017-12-28T00:00:00,1,,12.0,,6,
1750000.0,44.8,2017-09-14T00:00:00,2,2.6,3.0,26.0,1,7.0
4999000.0,45.0,2019-03-26T00:00:00,2,,5.0,30.4,4,7.2
3550000.0,41.0,2016-09-30T00:00:00,1,,12.0,20.0,10,11.0
900000.0,36.6,2019-04-02T00:00:00,2,,2.0,23.3,1,5.4
3800000.0,28.0,2018-02-20T00:00:00,1,2.8,18.0,20.0,5,
2350000.0,66.4,2016-02-27T00:00:00,3,,3.0,41.2,1,8.7
1950000.0,44.2,2019-04-08T00:00:00,2,2.5,5.0,,3,
3375000.0,46.0,2017-06-14T00:00:00,2,,9.0,29.3,9,6.2
8987413.0,58.0,2017-08-23T00:00:00,2,,9.0,,3,
1650000.0,30.7,2017-07-12T00:00:00,1,2.45,4.0,17.0,1,5.3
1090000.0,40.0,2018-04-11T00:00:00,1,2.7,4.0,21.0,4,7.0
4700000.0,66.0,2017-11-16T00:00:00,3,,15.0,43.0,3,10.8
3300000.0,30.7,2017-10-02T00:00:00,1,2.55,9.0,17.7,1,6.3
4375000.0,42.0,2017-11-30T00:00:00,1,2.8,14.0,18.0,7,8.0
3500000.0,35.2,2019-04-02T00:00:00,1,,27.0,21.0,21,9.0
2700000.0,76.6,2018-03-28T00:00:00,3,,3.0,,1,
3500000.0,35.7,2018-10-21T00:00:00,1,,12.0,21.2,3,7.3
9300000.0,71.0,2017-08-09T00:00:00,3,,3.0,46.0,2,9.0
2850000.0,33.2,2016-07-01T00:00:00,1,2.7,18.0,14.0,12,10.0
7490000.0,75.3,2018-03-14T00:00:00,4,2.5,9.0,57.1,1,6.2
3050000.0,55.0,2017-11-30T00:00:00,2,,5.0,28.45,5,8.6
6990000.0,97.7,2017-10-18T00:00:00,3,,22.0,49.0,15,16.8
5500000.0,51.5,2018-04-26T00:00:00,2,2.64,16.0,29.0,15,10.0
5500000.0,54.3,2017-06-12T00:00:00,2,,16.0,31.0,16,7.7
6800000.0,70.0,2017-04-28T00:00:00,3,,16.0,41.0,13,8.0
2876100.0,55.9,2018-03-25T00:00:00,2,2.6,15.0,25.0,10,13.0
2000000.0,35.6,2018-10-25T00:00:00,1,2.5,5.0,17.1,3,8.3
6850000.0,71.0,2017-04-14T00:00:00,3,,12.0,26.0,9,26.0
11500000.0,65.7,2018-02-01T00:00:00,2,,25.0,23.0,10,21.0
7730000.0,90.39,2018-09-28T00:00:00,3,,18.0,44.04,8,21.25
4950000.0,41.5,2016-11-07T00:00:00,2,3.0,5.0,21.0,1,11.0
5295000.0,73.4,2016-03-23T00:00:00,4,2.6,9.0,48.6,1,6.3
16000000.0,81.8,2018-04-20T00:00:00,2,,10.0,36.0,7,20.24
2700000.0,29.3,2019-03-06T00:00:00,1,2.5,5.0,16.5,3,5.4
3800000.0,37.7,2017-09-19T00:00:00,1,2.9,16.0,17.0,5,10.2
2895000.0,31.0,2018-06-19T00:00:00,1,2.5,5.0,17.1,4,6.0
5830160.0,46.4,2016-06-07T00:00:00,1,,11.0,17.7,8,13.7
5099000.0,36.7,2017-10-02T00:00:00,1,2.7,9.0,14.4,9,10.8
4400000.0,36.2,2017-10-11T00:00:00,1,,18.0,15.4,5,
8000000.0,63.0,2017-10-23T00:00:00,3,2.5,6.0,24.0,2,24.0
6750000.0,70.0,2017-04-25T00:00:00,3,,12.0,44.0,6,8.0
3950000.0,62.0,2016-08-05T00:00:00,2,,9.0,34.0,2,11.3
2980000.0,27.6,2018-11-01T00:00:00,0,2.65,17.0,23.6,2,
5900000.0,63.0,2019-03-05T00:00:00,3,2.6,9.0,32.0,5,9.5
8970000.0,58.9,2017-08-13T00:00:00,2,,19.0,30.3,14,9.4
3600000.0,34.0,2017-11-26T00:00:00,1,,14.0,17.2,7,7.4
5200000.0,59.0,2017-02-11T00:00:00,3,,9.0,41.0,7,7.0
9000000.0,125.7,2018-03-21T00:00:00,6,2.55,15.0,73.6,15,10.9
5000000.0,47.8,2018-11-13T00:00:00,2,2.5,9.0,31.1,7,8.2
3730000.0,32.82,2018-11-06T00:00:00,1,,24.0,14.92,16,10.3
3350000.0,30.0,2017-10-03T00:00:00,1,2.5,9.0,15.0,8,7.0
3900000.0,30.0,2018-01-13T00:00:00,1,2.7,14.0,16.0,1,8.5
6500000.0,64.0,2016-01-23T00:00:00,3,2.5,12.0,42.0,2,7.0
3650000.0,36.5,2018-07-27T00:00:00,1,,15.0,18.9,15,10.4
2450000.0,36.0,2016-06-06T00:00:00,1,,5.0,16.0,4,8.0
1590000.0,32.0,2018-09-25T00:00:00,1,,3.0,15.0,1,8.0
8200000.0,71.0,2017-07-21T00:00:00,0,5.8,5.0,68.0,5,
5430000.0,57.9,2018-09-13T00:00:00,3,2.5,5.0,36.9,3,5.5
3700000.0,42.0,2017-06-30T00:00:00,1,,10.0,19.0,1,11.0
6850000.0,75.0,2018-02-01T00:00:00,3,2.65,17.0,48.0,3,11.0
5200000.0,57.0,2018-11-12T00:00:00,3,2.5,9.0,37.2,8,7.0
1050000.0,67.1,2017-08-17T00:00:00,3,2.5,4.0,43.6,2,8.4
7500000.0,98.0,2018-02-01T00:00:00,4,3.0,6.0,51.7,5,12.0
10600000.0,83.0,2017-06-30T00:00:00,3,,25.0,,16,
3850000.0,51.1,2017-12-07T00:00:00,2,2.5,12.0,,11,
9020000.0,57.2,2018-03-16T00:00:00,1,2.75,9.0,30.2,9,13.6
18333732.0,140.8,2018-07-04T00:00:00,4,3.3,16.0,82.55,11,13.84
24412900.0,38.12,2018-06-27T00:00:00,1,,10.0,16.83,4,10.7
2100000.0,31.0,2018-06-20T00:00:00,1,2.56,3.0,15.0,3,5.1
10800000.0,95.0,2017-08-11T00:00:00,3,2.7,5.0,67.0,5,14.0
